lat,lon,u850,v850,q850,z500,rh850,mslp,t2m,driver,share
12.75,83.25,3.6475217,1.7117629,7.5317187,1.4486988,12.5127945,2.711654,2.82694,rh850,0.3863036
12.75,83.5,3.8904355,1.5493951,7.4813743,1.0851785,12.366333,2.1683743,2.4972003,rh850,0.39842182
12.75,83.75,3.9489756,1.5834671,7.8967137,1.1271725,12.531349,2.0595078,2.4971635,rh850,0.39600593
12.75,84.0,3.8174422,2.0436654,7.8449125,1.3035387,12.38591,2.6953773,2.704817,rh850,0.37766913
12.75,84.25,3.5058885,1.4018564,8.35313,1.3165938,13.173759,2.5799136,2.2965803,rh850,0.4037597
12.75,84.5,2.7438743,1.0600924,6.525378,1.4615978,12.351407,2.0955029,2.8883731,rh850,0.42406482
12.75,84.75,2.4424107,1.090047,6.4995894,1.2741915,12.675247,2.2538466,3.03567,rh850,0.43303084
12.75,85.0,3.243304,1.5602636,7.9247384,1.1685053,11.618133,2.0620723,2.5002868,rh850,0.38627574
12.75,85.25,3.31396,1.7520707,7.8779297,0.9594856,11.317262,2.713864,2.5447073,rh850,0.37131003
12.75,85.5,2.6485102,1.4075873,6.1765575,1.1383958,12.545304,2.2752159,2.7068684,rh850,0.43411702
12.75,85.75,2.5795536,1.0203843,5.780867,1.3454125,12.236112,2.0746284,2.4661655,rh850,0.44489896
12.75,86.0,3.3493638,0.9822092,7.8461394,1.3473315,12.5451765,2.7397819,2.8821046,rh850,0.39584544
12.75,86.25,2.7343988,1.3055711,7.114554,1.3951318,12.187817,2.140821,2.5205622,rh850,0.4145677
12.75,86.5,2.6218584,1.1609125,6.960532,1.3090373,12.421587,2.420759,3.0867403,rh850,0.4143094
12.75,86.75,2.744327,1.3276483,6.5175076,1.2766416,11.600565,2.1524603,2.370983,rh850,0.41445193
12.75,87.0,2.0831473,1.3039945,5.9097934,1.3067551,11.0781145,1.8594594,2.0739017,rh850,0.43248263
12.75,87.25,2.553351,1.4358306,6.9394255,1.3315234,11.537688,2.0873601,2.5293384,rh850,0.40604907
12.75,87.5,1.8329525,0.909978,6.4329944,1.158882,11.914964,1.1654341,2.3362124,rh850,0.46269158
12.75,87.75,1.7419223,1.2342035,6.083978,1.3480742,11.12349,1.5935892,2.5822082,rh850,0.4326949
12.75,88.0,2.036704,1.3188518,6.9817967,1.32151,13.407334,1.6532354,3.0042078,rh850,0.45106637
12.75,88.25,2.8417718,1.2617282,7.5977893,1.2855346,12.9144125,1.8132823,2.6264267,rh850,0.42564303
12.75,88.5,2.655627,1.5363578,6.768106,1.3011771,12.786431,1.5685228,3.0315573,rh850,0.43127787
12.75,88.75,2.6738334,1.463952,6.131394,1.3553866,10.918234,1.2842321,2.9093778,rh850,0.4083657
12.75,89.0,2.654764,1.0608506,6.735196,1.405852,9.824782,1.3748741,2.7135482,rh850,0.38125077
12.75,89.25,2.409085,1.3573811,7.2414637,1.365343,8.938537,1.6465745,2.7121246,rh850,0.34820256
12.75,89.5,2.4823549,2.0607228,5.622349,1.5275222,8.832273,1.5247071,3.1723888,rh850,0.3501769
12.75,89.75,2.719815,1.3325284,5.960235,1.3705907,8.009745,1.8072096,2.2315571,rh850,0.34183398
12.75,90.0,2.2939496,1.1907253,5.8923163,1.4293,7.8814754,1.4875888,1.9655892,rh850,0.35596833
12.75,90.25,2.964525,1.1198701,6.032474,1.4601113,9.194915,2.2222345,3.0679574,rh850,0.35280806
12.75,90.5,2.9318187,1.6349859,5.4233203,1.0769584,8.209133,1.9181252,2.1480496,rh850,0.35168344
12.75,90.75,3.099747,1.9746436,6.269235,1.5211041,9.288514,1.9033251,2.8411803,rh850,0.3453268
12.75,91.0,2.6190412,1.2269998,6.327902,1.5043439,8.662607,1.8228371,2.957528,rh850,0.34483173
12.75,91.25,3.1079364,1.4122792,5.4153166,1.311864,8.587824,1.5627205,2.5157084,rh850,0.35911807
12.75,91.5,2.9747624,2.2990594,5.204148,1.2812291,10.863795,1.774037,2.750806,rh850,0.40017167
12.75,91.75,2.8989375,3.0005012,4.7097554,1.512287,8.941728,1.7462317,2.710217,rh850,0.35038587
12.75,92.0,2.2822642,1.6555496,4.71815,1.9437625,10.0266285,1.3156648,3.0493467,rh850,0.40120372
12.75,92.25,3.0266445,2.1436913,5.0747237,1.3765246,9.964973,1.8972381,2.0996966,rh850,0.38950792
12.75,92.5,2.6669617,2.489467,4.074415,1.742786,8.572299,1.3443279,2.25288,rh850,0.3704035
12.75,92.75,2.953996,1.5575408,4.5267515,1.5306252,9.393264,1.7357112,1.896124,rh850,0.39812064
12.75,93.0,2.5576315,1.6801037,5.176294,1.9286547,7.446636,1.6626891,1.7031579,rh850,0.33611286
12.75,93.25,2.9203782,1.4503425,4.546799,1.4775922,8.074455,1.7013661,1.489971,rh850,0.3727663
12.75,93.5,3.2327216,1.6732414,4.097096,1.6281626,7.773914,1.5607915,1.3807695,rh850,0.3641741
12.75,93.75,1.9494425,1.7827674,5.119694,2.270213,5.9935985,1.3011903,1.6336817,rh850,0.29892385
12.75,94.0,2.6909745,1.5332863,4.576274,2.2794456,6.7680764,1.6593684,1.2325438,rh850,0.3263301
12.75,94.25,3.9857926,1.3706088,5.032895,2.1620557,8.586521,1.8832843,1.1747499,rh850,0.35487494
12.75,94.5,4.0597034,1.360072,3.9552763,2.1115437,9.045495,1.6024317,1.5236796,rh850,0.3823408
12.75,94.75,3.5391285,1.2868174,4.398706,1.727056,7.630241,1.4180498,1.2848493,rh850,0.35848227
12.75,95.0,3.8831377,1.2978084,4.5691457,2.1472902,8.087719,1.6775116,2.0203607,rh850,0.34149933
12.75,95.25,2.8130696,1.3865668,4.0459146,2.0279055,5.9527698,1.5213538,1.3305738,rh850,0.31202018
12.75,95.5,3.271457,1.4345999,4.517184,2.2448394,6.005238,1.5783916,1.0724443,rh850,0.29840946
12.75,95.75,3.4883459,1.4664342,4.0086727,2.1721823,6.1841455,1.6224524,1.1306332,rh850,0.30808485
12.75,96.0,4.052268,1.4186097,3.2762187,1.9193585,6.714942,1.521949,1.2146078,rh850,0.33377856
12.75,96.25,4.8024263,1.7370378,2.9227767,1.7764413,6.476294,1.6373663,1.2438915,rh850,0.31444073
12.75,96.5,3.8310099,1.3321848,3.094937,1.7172428,6.5104156,1.3071975,1.1868861,rh850,0.3430168
12.75,96.75,4.897372,1.5436537,3.2819927,1.7082871,6.640685,1.5720038,1.3916844,rh850,0.31568676
12.75,97.0,2.8599422,1.6000471,3.1151342,1.7665234,5.620425,1.2520677,0.88030386,rh850,0.32878667
12.75,97.25,3.6043625,1.8970032,4.280379,1.8859341,5.0337353,1.6111156,0.9318643,rh850,0.26156893
12.75,97.5,3.1575415,1.5357252,4.1154685,1.6520185,5.538453,1.3422912,1.1888384,rh850,0.29888573
12.75,97.75,4.4652267,1.7602061,4.2215714,1.6285541,5.2885375,1.3713983,1.0418185,rh850,0.26740426
12.75,98.0,3.4165726,1.7787603,4.0534263,1.418568,7.414619,1.3808547,1.2221146,rh850,0.35845536
12.75,98.25,3.0140238,1.4698806,4.374889,1.4731965,7.4781656,1.4561753,1.1740112,rh850,0.36585328
12.75,98.5,4.679662,2.35834,5.959406,1.590106,12.659596,2.216445,2.3840933,rh850,0.3975049
12.75,98.75,2.6884916,2.5516288,7.1472435,1.4486684,16.442331,1.8577949,3.9049838,rh850,0.45621005
12.75,99.0,3.3330472,2.758849,6.1711326,2.1932085,18.795156,3.6573083,7.037321,rh850,0.42768732
12.75,99.25,3.8493607,2.928253,7.7825785,2.102219,11.566538,4.9287987,6.204473,rh850,0.29384875
12.75,99.5,5.8622518,2.5677183,4.5168376,2.328069,4.3187532,3.225382,7.1601357,t2m,0.23883721
12.75,99.75,3.7083385,1.8044947,4.6428037,1.5513391,5.860862,1.5914782,2.4541361,rh850,0.27116734
12.75,100.0,4.2648883,2.6703112,4.7629733,1.3792756,5.2163334,1.7744911,2.4283342,rh850,0.23187202
13.0,66.5,3.4558582,2.31191,6.5675054,1.1917872,21.794561,1.4513279,2.0202835,rh850,0.5618134
13.0,66.75,3.261156,2.2550836,6.7586293,1.3446211,20.487259,1.9293181,1.9056987,rh850,0.53996587
13.0,67.0,3.1657526,1.7876569,7.8620763,1.0418559,20.939003,1.8373268,2.2970722,rh850,0.53785264
13.0,67.25,3.1096668,2.1243062,5.9814944,1.0789219,22.068897,1.7334963,2.2428162,rh850,0.57561624
13.0,67.5,2.3780613,1.8718977,6.7083616,1.5830178,18.612703,1.687919,2.462774,rh850,0.52720135
13.0,67.75,3.6519737,2.2898633,7.7255144,1.4892571,20.073269,1.6481149,1.7023239,rh850,0.52029824
13.0,68.0,3.255634,2.7354827,5.743815,1.3337651,22.51238,1.6205086,2.6153162,rh850,0.5653976
13.0,68.25,3.0279107,2.6757288,6.318852,1.209134,21.819767,1.8709697,2.1042967,rh850,0.5590991
13.0,68.5,2.9082575,2.1952581,6.8273845,1.3108987,18.65051,2.0534658,2.1366699,rh850,0.516886
13.0,68.75,3.6281638,3.7282748,6.3368497,1.2606982,21.412231,1.6147296,1.6981269,rh850,0.5396353
13.0,69.0,2.4801855,2.8622391,6.5926375,1.1678947,19.992706,1.6306038,1.9660658,rh850,0.5448742
13.0,69.25,4.407044,3.564933,6.1211195,1.1520662,25.829723,2.467619,2.2483582,rh850,0.5640803
13.0,69.5,2.9728904,3.4573185,5.825189,1.2269257,20.646732,2.1167326,2.1406617,rh850,0.5378651
13.0,69.75,3.3324742,3.9664125,6.3253794,1.1735715,20.820473,2.6032317,1.7701256,rh850,0.5206202
13.0,70.0,2.5674167,3.2244136,7.3841496,1.2066562,19.615128,2.4296815,1.8589777,rh850,0.51232594
13.0,70.25,4.0080357,3.4056103,7.3987885,1.1547462,22.014267,2.5623872,1.6850543,rh850,0.52130824
13.0,70.5,3.8993175,4.024254,7.099758,1.2425463,22.127201,2.7911046,1.8637654,rh850,0.51401293
13.0,70.75,3.63458,3.707626,7.1732206,1.4439217,20.714056,2.54497,1.5657047,rh850,0.50789565
13.0,71.0,3.502791,4.3335843,5.093904,1.7406907,22.197645,2.6095858,1.9452969,rh850,0.53587085
13.0,71.25,3.212349,3.868165,6.3026695,1.1893921,20.452457,2.5989382,1.9488181,rh850,0.51683134
13.0,71.5,3.3528447,3.3586795,7.6415224,1.05287,20.42559,2.3282409,1.9438952,rh850,0.50932014
13.0,71.75,3.3703232,2.5673003,7.834663,1.2917117,18.790768,1.9959602,1.7501566,rh850,0.49974272
13.0,72.0,3.63705,3.2501774,5.217763,1.3807211,19.792627,2.224662,2.9436536,rh850,0.5148075
13.0,72.25,3.6770196,2.809931,7.0799427,1.1906651,18.64433,2.060032,1.891965,rh850,0.49912694
13.0,72.5,3.6415286,4.230264,5.6721063,1.4994993,20.211618,3.4486735,1.9292728,rh850,0.49741927
13.0,72.75,4.856167,2.272682,7.276905,1.5603776,20.08521,3.6970365,2.5634818,rh850,0.47469458
13.0,73.0,3.6008708,2.4067373,10.861284,1.28052,18.54118,3.201599,2.083922,rh850,0.44170788
13.0,73.25,4.746107,3.8251114,11.218303,1.9672866,18.600471,2.925308,3.6833453,rh850,0.39604178
13.0,73.5,6.4358153,4.2500143,12.389953,2.2799473,17.850777,2.9141726,5.041602,rh850,0.34890503
13.0,73.75,7.014286,3.8231297,10.337081,2.8668115,19.825106,2.888072,4.521702,rh850,0.38663375
13.0,74.0,7.3431044,5.4004583,13.209746,3.1716971,19.720108,3.1394765,5.1070657,rh850,0.34541136
13.0,74.25,6.788638,7.222236,11.15959,3.0154953,21.51569,3.1849842,3.8226094,rh850,0.37940356
13.0,74.5,5.379872,5.702125,15.033764,3.9082122,44.46514,3.9247925,10.986703,rh850,0.4973696
13.0,74.75,11.7929325,22.536274,17.731112,5.707189,104.28125,4.9126205,16.295841,rh850,0.5690431
13.0,75.0,15.929168,28.618996,26.99402,6.2123017,122.89185,5.105575,27.015772,rh850,0.5279592
13.0,75.25,10.252755,26.76684,25.947113,5.64724,126.14334,5.6897154,25.999279,rh850,0.55705637
13.0,75.5,9.236128,5.8190002,22.590004,3.7682238,95.536575,6.354065,11.495273,rh850,0.61716425
13.0,75.75,4.686777,2.5742195,21.443811,5.2139196,63.735302,7.6029983,12.333417,rh850,0.5420109
13.0,76.0,4.2574267,5.290612,22.960278,6.338407,70.995895,5.925549,13.358524,rh850,0.5498158
13.0,76.25,4.301003,5.4138603,23.487206,3.9828632,52.664185,5.936056,9.117763,rh850,0.50202775
13.0,76.5,5.63406,5.1072607,14.64985,4.0768833,43.298626,5.1354322,4.115992,rh850,0.52791554
13.0,76.75,4.483362,3.847723,19.188143,3.1831458,21.742659,4.3362107,6.072494,rh850,0.34592468
13.0,77.0,7.09165,6.6920767,17.82496,3.580825,34.196472,5.483384,7.4938607,rh850,0.41519102
13.0,77.25,6.2173376,3.888878,19.496464,3.0703268,33.40197,5.749194,6.0342555,rh850,0.42900905
13.0,77.5,6.1594768,6.0813394,22.621948,3.4587095,34.025745,5.314151,6.2401633,rh850,0.4055438
13.0,77.75,8.0321,5.5551534,18.76637,3.7145827,30.864391,6.108652,7.5294886,rh850,0.38307196
13.0,78.0,5.4693,7.170819,23.478104,2.9152288,22.935806,5.580109,7.076898,q850,0.3146091
13.0,78.25,5.672561,5.2361355,23.336187,3.1378577,13.789049,3.6952753,7.9596267,q850,0.3714375
13.0,78.5,5.510665,7.2529655,17.182163,2.9481132,15.520711,3.4273636,6.0361032,q850,0.2968682
13.0,78.75,4.698363,7.506538,18.322065,2.5293772,15.855923,2.7653174,5.3238215,q850,0.32143182
13.0,79.0,4.985735,4.6903386,17.75009,2.5600157,12.112205,2.803263,5.320105,q850,0.35343426
13.0,79.25,7.6911416,6.5461593,16.188297,2.1092343,13.780271,2.4768126,9.222028,q850,0.2790415
13.0,79.5,5.536139,5.297185,20.146938,1.8406668,14.668438,2.507733,8.389898,q850,0.34505862
13.0,79.75,9.091453,6.845567,21.64991,2.5570483,25.835918,3.4306662,9.96638,rh850,0.32548395
13.0,80.0,7.606718,7.933652,15.89086,1.7590966,15.978153,3.2699912,7.375333,rh850,0.26713154
13.0,80.25,5.6077914,5.920822,8.740479,1.6189269,14.551373,2.1376867,6.3738084,rh850,0.32371712
13.0,80.5,3.9010572,4.7245655,9.722898,1.6937189,15.648047,3.6711712,4.3821335,rh850,0.35772204
13.0,80.75,4.010267,2.4035852,7.680576,1.2363418,13.222697,3.0997121,3.118375,rh850,0.3802734
13.0,81.0,3.5298736,2.2662008,8.408472,1.2941885,13.187354,2.702337,3.4978588,rh850,0.3780097
13.0,81.25,3.7951424,3.3474407,8.008327,1.5584228,12.587463,2.7397847,3.3977633,rh850,0.35523346
13.0,81.5,2.9893644,2.4948123,7.825829,1.2895637,12.107385,1.9711279,3.2471762,rh850,0.37924156
13.0,81.75,3.7124887,2.6959531,6.410562,1.3578533,12.269531,2.7424345,3.2770112,rh850,0.3779213
13.0,82.0,3.606142,2.6721034,7.5466676,1.312012,13.847151,2.9298735,3.4506567,rh850,0.39155394
13.0,82.25,3.3925047,1.8128947,6.875839,1.1126455,13.071449,2.5289018,3.1890407,rh850,0.40869638
13.0,82.5,3.883531,1.7887081,8.071819,1.327807,11.768113,2.3643057,2.9708319,rh850,0.36575204
13.0,82.75,3.5156407,1.778612,6.4589543,1.1348416,12.912862,3.1625438,2.747448,rh850,0.40720573
13.0,83.0,3.8904183,2.485963,8.517099,1.1686379,12.143115,3.3655624,3.1196241,rh850,0.35004228
13.0,83.25,3.3038597,1.7342595,8.2676,1.1753536,12.836769,2.6696148,3.0626354,rh850,0.3884034
13.0,83.5,4.0802364,1.723313,7.0082994,1.1153059,11.653122,2.7842197,2.154498,rh850,0.3818318
13.0,83.75,2.6414635,1.727834,6.574152,1.2608925,12.618104,2.2022676,3.301931,rh850,0.41607323
13.0,84.0,3.3358586,1.4916644,6.704145,1.28458,12.787956,2.326271,2.9113085,rh850,0.4146309
13.0,84.25,2.8486686,1.5228648,7.210133,1.1154016,12.746379,2.7626975,2.7211154,rh850,0.41214058
13.0,84.5,3.596846,1.6355072,8.897865,1.095428,12.203332,3.0437171,3.0029755,rh850,0.36454332
13.0,84.75,3.378761,1.3639964,8.368379,1.107704,12.135641,2.643649,2.3909323,rh850,0.38662004
13.0,85.0,3.2101526,1.7100092,7.6864166,1.1544645,11.949711,2.6497042,2.4358404,rh850,0.38802424
13.0,85.25,2.6674416,1.127106,6.6617875,1.2663056,12.002004,2.5617368,3.0623567,rh850,0.40894446
13.0,85.5,2.757538,1.1901324,7.0994377,1.0414147,12.496701,2.011205,2.483034,rh850,0.42974317
13.0,85.75,2.367571,1.838607,5.720912,1.3538638,10.250042,2.490056,2.1314232,rh850,0.39193395
13.0,86.0,2.6504977,1.1159778,7.1821303,1.1404831,12.615813,2.4173486,2.6583478,rh850,0.42362523
13.0,86.25,2.8950562,1.2902375,7.3371754,1.195059,12.158418,2.3064675,2.1779022,rh850,0.4141106
13.0,86.5,3.3219602,1.0990028,6.5226946,1.5233017,11.417766,2.290898,2.3541439,rh850,0.40020537
13.0,86.75,1.9167962,1.1136755,5.9213815,1.376331,11.2209425,1.9950565,2.4528487,rh850,0.43162403
13.0,87.0,2.5950456,1.4308506,7.313987,1.2521542,11.361283,2.2302706,2.509481,rh850,0.3959591
13.0,87.25,2.9022422,1.4846442,6.5280814,1.3007,11.29815,2.182376,2.408114,rh850,0.4020078
13.0,87.5,2.8234355,1.3907124,5.992747,1.1590782,11.420666,1.8952552,2.2993863,rh850,0.42328104
13.0,87.75,3.3589883,1.114198,6.911381,1.1214529,11.963592,2.431659,2.0184922,rh850,0.4136822
13.0,88.0,2.0874596,1.2733542,7.242905,1.1007105,12.811126,1.7484835,2.9457624,rh850,0.43858996
13.0,88.25,2.1596239,1.241788,6.6897283,1.5867214,12.6721945,1.7464854,2.91193,rh850,0.43684462
13.0,88.5,2.0557365,1.4434234,5.691467,1.374246,10.648826,1.5287118,3.029297,rh850,0.41319832
13.0,88.75,2.2624185,1.5905125,6.6064487,1.5820377,11.35298,1.3612431,2.7808328,rh850,0.4122888
13.0,89.0,2.879192,1.6682799,6.6720405,1.4522221,9.570941,1.668644,3.4739344,rh850,0.3494925
13.0,89.25,2.1842473,1.2094332,6.446482,1.3334342,8.2439375,1.5984919,2.8833673,rh850,0.34494337
13.0,89.5,2.311626,1.8840462,6.5494967,1.258239,8.7598295,1.8212517,3.3955915,rh850,0.33717486
13.0,89.75,2.6394982,1.7971632,5.9058003,1.5258259,8.643929,1.6479974,2.304158,rh850,0.35332724
13.0,90.0,2.6467588,1.3446985,6.482132,1.3648311,8.398363,1.6681219,2.5774248,rh850,0.34303775
13.0,90.25,2.294999,1.5292809,5.612053,1.6303211,8.170299,1.5863274,1.9784658,rh850,0.35831898
13.0,90.5,2.8364732,1.4184273,6.981483,1.6994667,8.962913,1.7097355,2.727681,rh850,0.340327
13.0,90.75,2.3594012,2.0905786,5.2264695,1.6775775,8.192997,1.5991161,2.523761,rh850,0.34613568
13.0,91.0,3.2100558,1.8511298,5.9584246,1.5877023,8.601078,2.000805,3.004982,rh850,0.32810786
13.0,91.25,2.7551968,2.1762176,5.673904,1.1627989,8.754539,1.9578161,3.1242425,rh850,0.3419112
13.0,91.5,2.2648005,1.6537917,4.8752117,1.6354108,8.727456,1.5982203,3.1285903,rh850,0.3654181
13.0,91.75,2.230417,1.6142154,5.013498,1.627971,8.162313,1.6283635,2.8025281,rh850,0.35366374
13.0,92.0,2.8654568,2.263597,6.128482,1.3328834,9.723726,1.5327644,2.203597,rh850,0.37326437
13.0,92.25,2.0405965,2.476264,4.9649687,1.5358914,9.295637,1.330815,2.4895022,rh850,0.38517287
13.0,92.5,2.787819,1.2151618,5.863856,1.6114583,10.020762,1.7149013,2.2498426,rh850,0.39352968
13.0,92.75,2.3960295,1.3274747,5.4942765,1.5460293,9.898375,1.5659295,1.7345179,rh850,0.41307542
13.0,93.0,3.1479046,1.5665108,5.4414344,1.7982713,8.407821,1.8581318,1.2737218,rh850,0.3578741
13.0,93.25,3.0857592,1.1853696,4.533634,1.5788367,9.42194,1.8545022,1.7309555,rh850,0.40280202
13.0,93.5,3.4486053,1.5654706,4.618823,1.4749588,8.518465,1.7619891,1.5543338,rh850,0.37129393
13.0,93.75,2.6549919,1.7186505,4.175048,1.526424,6.717826,1.5673418,1.6903574,rh850,0.33504295
13.0,94.0,2.7592816,1.4627726,4.953886,1.8766155,7.201148,1.6663355,1.4563965,rh850,0.33687317
13.0,94.25,2.43855,1.704642,4.333443,1.9367622,6.314626,1.2298484,1.5114832,rh850,0.32433668
13.0,94.5,2.9535947,1.5817379,4.880962,1.8937354,7.677068,1.5994267,1.4262936,rh850,0.34875444
13.0,94.75,2.6623297,1.3849661,4.3090734,2.1745467,5.832555,1.3363888,1.4213792,rh850,0.30503014
13.0,95.0,2.472607,1.5624015,4.1119576,2.2238564,5.5338645,1.2612584,1.3573037,rh850,0.29875234
13.0,95.25,3.718705,1.1908047,4.3546705,1.9429255,7.029795,1.4003115,1.6904153,rh850,0.32960984
13.0,95.5,3.8504238,1.4129486,4.2533045,2.1362221,6.269995,1.6136206,1.0229682,rh850,0.30496854
13.0,95.75,3.159362,1.3616763,3.9684417,2.2341502,6.103654,1.2803729,1.5257759,rh850,0.31088063
13.0,96.0,3.9408956,1.3460144,3.5539243,2.0527182,7.1023235,1.5345429,1.2417034,rh850,0.34191614
13.0,96.25,3.32707,1.8267739,3.840713,2.106486,6.2745204,1.2942439,1.276442,rh850,0.31457144
13.0,96.5,3.4747984,1.8665555,3.5811012,1.9370147,5.793292,1.5028124,1.0933017,rh850,0.3009678
13.0,96.75,2.698908,1.3461215,3.3851368,1.6950613,6.8783064,1.1814642,1.222185,rh850,0.37367514
13.0,97.0,3.2977574,2.0129192,3.2201338,1.6773338,6.5775337,1.0281738,1.5240879,rh850,0.3401362
13.0,97.25,3.240104,1.5778311,4.578759,1.7011448,5.465855,1.2683767,1.0519401,rh850,0.28944352
13.0,97.5,3.580072,1.3354923,2.9473312,1.4302964,5.759046,0.9672094,1.1886493,rh850,0.3346707
13.0,97.75,3.6365836,1.9711928,4.7038717,1.5350928,7.5235953,1.4908936,1.6981583,rh850,0.33350173
13.0,98.0,3.056548,1.8020351,3.6721122,1.5222089,6.9606767,1.0418303,1.6624252,rh850,0.3530142
13.0,98.25,3.4735546,2.101949,5.151412,1.1433456,9.090921,1.3235916,1.3897169,rh850,0.38399652
13.0,98.5,2.895559,2.1609778,6.097334,1.8158057,12.440003,1.8905078,2.9340875,rh850,0.41145366
13.0,98.75,3.3655226,2.2347472,6.4401608,1.6511198,13.066412,2.8072278,3.9720006,rh850,0.38960963
13.0,99.0,4.092856,4.4160933,7.98053,2.583447,22.190107,5.219008,7.037491,rh850,0.414617
13.0,99.25,4.9117823,3.5541687,6.893299,2.3053548,7.2471166,4.706383,6.1696515,rh850,0.2025027
13.0,99.5,3.2892227,1.8026755,6.538867,1.3260808,4.449609,2.5017734,6.242534,q850,0.25004497
13.0,99.75,3.3014514,2.040248,5.191856,1.7719437,5.832628,1.2799116,1.9515404,rh850,0.2729407
13.0,100.0,3.6876206,2.546564,4.6722603,1.214594,5.1224685,1.4481105,2.3857033,rh850,0.24303223
13.25,66.5,3.0982742,1.7817167,6.0183,1.343558,21.040318,1.5271722,2.2320733,rh850,0.5680215
13.25,66.75,3.510771,2.0830386,7.095835,1.2269275,21.731853,2.090249,2.5539577,rh850,0.53935057
13.25,67.0,2.6429074,2.6962092,7.2109647,1.0089228,22.082716,1.5494009,2.5296025,rh850,0.5559495
13.25,67.25,3.8703003,2.2726762,6.9707766,1.366113,22.445345,1.9126816,2.1531222,rh850,0.5475675
13.25,67.5,2.646251,2.5871613,6.8523216,1.2193831,21.571123,1.7682674,2.285974,rh850,0.5540934
13.25,67.75,3.174278,2.2983966,6.3395104,1.2193276,22.570663,1.8424556,2.292906,rh850,0.56799346
13.25,68.0,4.0099034,2.1730103,5.4033613,1.4019554,22.795744,1.7435712,1.758909,rh850,0.58024436
13.25,68.25,3.6247895,3.3084335,5.875158,1.0986651,21.58769,1.6687301,1.8115625,rh850,0.55388516
13.25,68.5,2.5575964,2.1984546,8.126188,0.8243965,21.07648,1.7425022,2.3265698,rh850,0.5424786
13.25,68.75,2.5859601,2.2401445,6.162205,1.4221402,21.31024,1.6913731,2.5955365,rh850,0.5606837
13.25,69.0,2.8901694,2.3419604,7.3639507,0.9935026,21.013453,2.0598218,1.9300003,rh850,0.5444907
13.25,69.25,3.0181515,3.0786793,6.070457,1.1997547,20.841946,2.3133726,2.0114446,rh850,0.5408743
13.25,69.5,3.6362,3.2910507,6.415299,1.049062,23.46169,2.0498857,1.6102458,rh850,0.565159
13.25,69.75,3.393656,2.5405638,7.1462536,1.3124365,21.098806,2.6252809,1.9408798,rh850,0.52670807
13.25,70.0,2.7716353,3.8180645,6.435604,1.0888499,20.697153,2.5240993,2.077861,rh850,0.52513164
13.25,70.25,2.2336059,3.0060031,6.959915,1.0799264,19.160429,2.543213,1.8325144,rh850,0.5204431
13.25,70.5,2.8838258,3.0806038,7.3987904,0.90249676,21.255606,2.5538163,1.6468275,rh850,0.5351096
13.25,70.75,3.6636562,4.0738354,6.874653,0.894208,22.362322,2.6819065,1.3516345,rh850,0.5336787
13.25,71.0,2.9659035,3.302775,7.6572022,1.1285585,20.22328,2.3174818,2.047305,rh850,0.5101413
13.25,71.25,3.214081,3.5736823,8.014221,1.0084808,19.775194,2.302398,2.6280003,rh850,0.48808286
13.25,71.5,2.995702,3.9062278,6.4330044,1.21583,20.013426,2.3015313,2.0260575,rh850,0.5145927
13.25,71.75,3.829964,4.055872,5.2171583,1.2548778,19.688963,2.7179751,1.859701,rh850,0.50975305
13.25,72.0,3.8620186,4.394263,5.6635504,1.5035881,20.00493,2.3960505,2.13058,rh850,0.5006868
13.25,72.25,3.3605132,4.7327523,6.200943,1.4062482,18.615602,2.3780992,1.8085983,rh850,0.48348755
13.25,72.5,3.3758597,3.1282349,6.6856966,1.5932499,18.36644,2.7955396,2.160823,rh850,0.48198482
